#Tmax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BS1,BS2,BS3,BS4,BS5,BS6,BS7,BS8,BS9,BS10,BS11,BS12,BS13,BS14,BS15,BS16,BS17,BS1,BS2,BS3,BS4,BS5,BS6,BS7,BS8,BS9,BS10,BS11,BS12,BS13,BS14,BS15,BS16,BS17,BS1,BS2,BS3,BS4,BS5,BS6,BS7,BS8,BS9,BS10,BS11,BS12,BS13,BS14,BS15,BS16,BS17
TIMESTEP,MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C)
1987-4-01T00:00:00Z,10.71333337,13.01993104,16.33210424,13.21874214,15.51764587,17.98542378,11.37648352,18.14605166,13.84527518,13.15406977,15.6651138,15.41848106,11.51078957,14.24419569,12.64820693,13.68259635,12.52283021,6.228107323,21.83036569,11.52273252,6.978879506,7.266210856,7.828719972,1.840145163,8.946911177,7.772189335,6.152981633,8.429698884,9.462175022,4.056325866,12.14786478,12.81738512,10.00770743,0.9546372012,2.495617624,4.672297689,3.394515064,2.641756898,2.695591003,2.797984984,1.356519503,2.991138776,2.787864655,2.480520436,2.903394373,3.07606486,2.014032241,3.485378714,3.580137584,3.163496078,0.9770553726
1987-5-01T00:00:00Z,1.647051269,3.20544829,4.942650971,3.385923995,5.44392694,6.212033921,1.515402929,4.773708481,3.588021451,2.735712206,5.124612006,4.3969707,2.206738757,3.770165838,2.219287351,3.570089632,0.8661320774,4.592661771,13.0149242,6.312220242,2.03801019,2.549980085,2.735612804,1.063804689,2.380556909,5.256024967,4.950537829,6.429143725,3.965994806,2.011588125,5.915795992,5.643012561,4.625538559,0.1577822075,2.143049643,3.607620296,2.512413231,1.427588943,1.596865707,1.653968804,1.031409079,1.542905347,2.292602226,2.224980411,2.53557562,1.991480556,1.418304666,2.43224094,2.375502591,2.150706526,0.3972180855
1987-6-01T00:00:00Z,0.266153846,0.3786206884,0.5997260955,0.3928471387,0.8167174009,0.572881347,0.5600549437,0.3920664219,0.5450606828,0.4956976748,0.7792678906,0.4646536714,0.4160968068,0.5296849082,0.4131954008,0.5330803702,0.5039622637,0.02070059154,0.06167809644,0.1403629443,0.05674609762,0.187741076,0.152539154,0.07682142525,0.02876473319,0.07684385026,0.04289951354,0.1768473661,0.05065368914,0.06817415708,0.09470719784,0.02048749024,0.1252244218,0.01129750802,0.1438770014,0.2483507528,0.3746504294,0.2382143942,0.4332909831,0.3905626121,0.2771667824,0.1696016898,0.2772072334,0.2071219774,0.4205322415,0.2250637446,0.2611018136,0.3077453458,0.143134518,0.3538706287,0.1062897362
1987-7-01T00:00:00Z,0.328076926,0.2575172408,0.4344219975,0.2867500774,0.2661212575,0.4696610129,0.4017399263,0.5597601488,0.4001241882,0.4743168598,0.3338086087,0.3971080045,0.2599965671,0.3122222221,0.4227126429,0.3205975495,0.6873584927,0.07504886776,0.02907935261,0.05207555709,0.02165597056,0.0172332301,0.02872530842,0.07827957342,0.03473518305,0.05896255857,0.06907627716,0.03429333633,0.04559194262,0.04303470628,0.03185111448,0.08181700896,0.04119480271,0.01133641942,0.2739504841,0.1705266918,0.2282006948,0.1471596771,0.1312753979,0.1694854224,0.2797848699,0.1863737724,0.2428220718,0.2628236617,0.1851846007,0.2135226981,0.2074480809,0.1784688054,0.2860367266,0.2029650283,0.1064726228
1987-8-01T00:00:00Z,0.1058974355,0.1113103448,0.2344324223,0.0942116062,0.09897514004,0.4157627153,0.220256409,0.2560147574,0.2142393446,0.3032703473,0.1568028513,0.1926296427,0.1124407823,0.1386235482,0.2142988487,0.1368957272,0.4537735852,0.009208809838,0.006906558842,0.04173194574,0.01039210222,0.02960696635,0.0504820462,0.04997319356,0.05970920839,0.04814669024,0.05615020501,0.03039641352,0.03396519456,0.02871086351,0.02197007883,0.03637944991,0.02879965517,0.01194236404,0.09596254393,0.08310570884,0.2042839831,0.1019416609,0.1720667497,0.2246821003,0.2235468487,0.2443546774,0.2194235407,0.2369603448,0.1743456725,0.1842964855,0.1694428031,0.1482230712,0.1907339768,0.1697046115,0.1092811239
1987-9-01T00:00:00Z,0.19371795,0.376137929,1.138505031,0.7515692045,3.000624049,1.36559321,0.7441575083,0.4222324706,0.9727660162,0.3352180231,2.083386343,0.723967144,0.7134466183,0.7749419564,0.2333333333,1.238341798,0.06783018878,0.08280284489,0.2497423175,2.939874613,1.129377786,3.844749533,4.096472008,0.8938774016,0.218678587,1.852364743,0.2465333822,5.31350904,0.9809825696,0.8577143141,1.149159652,0.0652383139,3.024941942,0.001690574979,0.2877548347,0.4997422511,1.714606256,1.062721876,1.960803288,2.02397431,0.9454508986,0.4676308234,1.36101607,0.4965212807,2.305104995,0.9904456419,0.9261286704,1.071988643,0.2554179201,1.739236023,0.04111660223
1987-10-01T00:00:00Z,35.76807695,41.2032414,42.5418519,41.18635978,48.16238202,40.88406783,35.20582417,42.01428043,40.24959639,36.57111915,45.618289,41.90441093,38.81067282,41.78067985,35.81294252,41.29688974,27.99603783,44.45442414,64.82366505,57.41776661,19.07767369,23.52539045,31.18868519,62.96965715,43.28277853,54.3998314,37.49634133,50.30404257,33.71377136,30.06786836,30.84180584,49.30102037,45.03882762,1.398442928,6.667415102,8.051314492,7.577451195,4.36779964,4.850297975,5.584683087,7.935342283,6.578964853,7.375624136,6.12342562,7.092534284,5.806356117,5.48341758,5.553539938,7.021468534,6.711097348,1.18255779
1987-11-01T00:00:00Z,45.96089749,62.10331034,79.63841515,63.77772515,85.4024074,93.15050862,46.2046886,79.62232476,66.37944962,59.16345921,82.3145845,73.84315801,51.71292483,69.06824227,52.99944825,66.67071703,42.97009432,365.7669587,1094.632565,456.1409465,156.7427935,126.4933348,140.6374674,78.23816178,144.9259161,363.7707058,336.7369008,391.4964056,259.7771449,135.3419856,380.628209,426.1893737,374.6467239,18.44349364,19.12503487,33.08523183,21.35745646,12.51969622,11.24692557,11.85906688,8.845233845,12.03851802,19.07277394,18.35039239,19.78626811,16.11760357,11.63365745,19.50969526,20.64435452,19.35579303,4.294588879
1987-12-01T00:00:00Z,128.2541028,192.0882763,261.5349752,203.189132,277.3784527,319.864746,122.1156594,264.5189853,206.8029154,173.8307412,267.7420348,242.9435515,151.6083042,221.3118076,155.6228739,209.8295698,95.50896231,6551.317395,17719.5152,7801.08118,2786.953997,2206.383267,3432.632512,1700.821484,2969.121288,6421.625005,5967.323365,6576.69574,4533.139365,2401.046731,6462.992052,8068.011292,6137.738763,247.6894518,80.94020877,133.1146694,88.32372943,52.79160915,46.97215417,58.58867222,41.24101701,54.48964386,80.13504231,77.24845218,81.09682941,67.32859248,49.00047685,80.39273631,89.82210915,78.34372191,15.73815275
1988-1-01T00:00:00Z,76.18269265,113.9163443,151.8549827,117.452894,154.0480036,186.2989816,76.68547616,159.6965864,121.2743579,106.253779,150.7069702,141.91134,89.37802618,128.9926532,94.67390814,121.2153003,68.92084899,2069.005233,5875.913745,2253.270093,858.0282782,849.9136862,1236.168893,406.7329827,777.9379444,1704.848685,1600.534021,1795.485278,1349.278999,659.6373693,1942.051669,2438.268642,1767.717532,146.3056663,45.48631918,76.65450897,47.46862219,29.29211973,29.15327917,35.15919357,20.16762214,27.89153894,41.28981333,40.0066747,42.37316696,36.73253324,25.6834065,44.06871531,49.37882787,42.04423304,12.09568792
1988-2-01T00:00:00Z,40.67256402,59.80813796,53.73390979,51.23887328,68.29776003,51.26338998,38.94490837,64.25905905,46.74857463,36.86686053,58.12466958,50.6142295,45.24469966,50.74923709,36.6849885,51.83228564,21.44566032,436.1300543,1282.521483,500.2951259,177.6810552,181.1214437,223.2930053,373.2553708,775.4643384,311.5782644,151.187418,356.9076735,301.6088262,212.8902659,280.3975086,234.5377333,374.1625338,3.502537712,20.88372702,35.8123091,22.36727802,13.32970575,13.45813671,14.94299185,19.31981808,27.84716033,17.65157966,12.29582929,18.89200025,17.36688879,14.59075961,16.74507416,15.31462482,19.34328136,1.871506803
1988-3-01T00:00:00Z,11.13346146,13.48944833,19.487179,17.99106026,32.7676078,19.1944069,12.94690475,13.4984502,17.69782671,11.85049419,26.80227859,17.52609047,15.66984552,17.01368159,10.35422987,19.62318193,4.097452805,42.50893937,55.1309834,134.8972535,66.63093784,93.27143707,118.6097765,104.9593733,36.27315566,132.5175865,61.41066216,178.7591696,83.19900244,79.93783499,83.06627957,54.18388874,140.2097311,0.5482661392,6.519887988,7.425024134,11.61452769,8.162777581,9.657713864,10.89081156,10.24496819,6.022719955,11.51162832,7.836495528,13.37008488,9.121348718,8.940796105,9.114070417,7.360970639,11.84101901,0.7404499572
1988-4-01T00:00:00Z,57.25371796,67.07813779,81.37346872,71.9102596,86.95625065,93.11610219,59.89379123,82.26581181,72.4240587,66.59260178,82.11776255,77.82221286,63.80767596,73.87951897,60.64165517,73.16925306,52.089717,282.9452162,625.3704463,259.9294878,109.7387786,42.85866256,88.40845543,149.7020924,63.11764579,203.543228,199.7536075,211.8058689,162.1893274,138.876807,242.660016,329.0713318,235.3191065,32.47253868,16.82097548,25.00740783,16.12232886,10.47562784,6.546652775,9.402577063,12.23528064,7.944661465,14.26685768,14.13342165,14.55355176,12.73535737,11.78460042,15.57754846,18.14032337,15.34011429,5.698468099
1988-5-01T00:00:00Z,17.13141026,23.4062758,28.63433538,24.04664615,29.68701677,31.21644073,15.81586083,29.07990772,23.9969122,21.52540697,29.25428297,27.62927916,19.06352557,25.9803317,20.32344827,24.51219899,15.13641509,52.51520666,112.9978573,50.37756494,23.53654159,16.60155768,16.47541947,7.421638028,28.30226629,48.4628751,40.2746147,47.38800357,28.9782353,19.44321218,40.87196141,54.99218485,40.99165968,1.511766274,7.246737656,10.63004503,7.097715473,4.85144737,4.074500912,4.05899242,2.724268347,5.319987433,6.961528216,6.346228384,6.883894506,5.383143626,4.40944579,6.393118286,7.415671571,6.402472935,1.229539049
1988-6-01T00:00:00Z,5.61256409,6.520896553,6.904320634,6.362233375,6.160994423,6.236440683,4.73078755,7.395055336,6.206751343,6.088444769,6.947222375,6.949735201,5.368510131,6.710961857,6.336436785,6.32195399,5.946509402,2.760034421,3.072580629,1.292561165,2.075495579,1.334767659,0.284751681,2.206730333,1.552548992,2.233619063,1.95608204,1.415980954,1.431964551,2.442310257,2.098307534,1.439201766,1.986795587,0.00994536687,1.661335132,1.752877813,1.1369086,1.440658037,1.155321453,0.5336212899,1.48550676,1.246013239,1.494529713,1.398600028,1.189949979,1.196647212,1.562789256,1.448553601,1.199667356,1.409537366,0.09972646023
1988-7-01T00:00:00Z,0.2155128212,0.1568275865,0.2493173979,0.1864128643,0.231544901,0.2199999991,0.2543040304,0.2191143912,0.2523144232,0.2697529073,0.2721442281,0.2193306366,0.1990422252,0.1824046442,0.2311954027,0.2143561399,0.3384905685,0.01238883951,0.004303039205,0.01189717947,0.003699510295,0.004338430083,0.002640677885,0.0082109625,0.01155604196,0.01018532915,0.01348758419,0.01532855271,0.009917070488,0.007335333878,0.007730370275,0.01380132939,0.008110034988,0.00170715549,0.1113051639,0.06559755487,0.1090741925,0.06082359982,0.06586676008,0.05138752655,0.09061436144,0.1074990324,0.1009223917,0.1161360589,0.1238085325,0.09958448919,0.08564656373,0.08792252428,0.1174790594,0.09005573268,0.0413177382
1988-8-01T00:00:00Z,0.1114102556,0.07151724167,0.1924349386,0.05463000113,0.07653221711,0.4379661029,0.2344139188,0.2097047963,0.1865086083,0.2807558143,0.1075404442,0.144496751,0.09944387199,0.08406301759,0.2182758623,0.1130026887,0.4927358495,0.02383775447,0.004152180812,0.05427996594,0.01152985445,0.02870783755,0.06167382983,0.06193674424,0.07297777224,0.05823898142,0.06896745238,0.03036551635,0.04197200661,0.03615368985,0.02005065565,0.0628335794,0.03877027866,0.01515949614,0.1543948007,0.06443741779,0.2329806128,0.1073771598,0.1694338737,0.2483421628,0.2488709389,0.2701439843,0.2413275397,0.2626165501,0.174257041,0.2048707071,0.1901412366,0.1416003377,0.250666271,0.196901698,0.1231239056
1988-9-01T00:00:00Z,0.4660256429,0.522206897,2.025116101,1.488353183,5.998777268,2.419152548,1.020457874,0.5024907746,1.836471916,0.5561337197,3.813120368,1.255801152,1.28443529,1.265986731,0.4717931029,2.412010756,0.5990566,0.3446239568,0.7186130591,11.89181896,4.860761466,16.67188587,14.05983496,1.825563341,0.9548910494,7.310103565,0.3191702238,18.4165789,4.587887803,2.705462784,4.824914913,0.2237374721,12.16895068,0.003502883351,0.5870468097,0.8477104807,3.448451675,2.204713466,4.083122073,3.749644645,1.351134094,0.9771852687,2.703720319,0.5649515234,4.291454171,2.141935527,1.644829105,2.196568896,0.4730089557,3.488402311,0.05918516158
1988-10-01T00:00:00Z,2.078846145,3.393103456,5.555594178,3.911889917,6.559066462,7.314576262,2.4132967,5.698247239,4.393299465,3.680915696,5.685983002,4.92322913,2.914191558,4.137412933,2.93597701,4.34463998,2.49905661,3.311874256,10.1536615,4.528065971,1.896620583,1.438038355,1.763577393,0.9229935309,0.8708639345,3.338133034,2.906296105,4.043043853,3.023188833,2.30628066,4.257558481,4.362308175,4.532256007,0.3258010038,1.819855559,3.186481053,2.127925274,1.377178486,1.199182369,1.327997513,0.9607255232,0.9332009079,1.827055838,1.704786235,2.010732169,1.738731961,1.518644349,2.063385199,2.088613936,2.128909582,0.570789807
1988-11-01T00:00:00Z,65.59935888,95.40786154,129.1485539,99.16938043,137.0420724,152.2398308,68.23582407,129.4318818,103.7096952,90.69648272,133.4059392,118.67471,75.74642636,109.2166832,80.06234495,104.3720734,63.34896206,1337.099207,4015.207697,1623.456472,630.9834097,492.6079509,486.6884581,262.0744145,558.1349379,1303.450128,1255.588626,1471.789237,984.8867968,507.695104,1402.197519,1595.596737,1345.724532,53.14178575,36.56636716,63.36566655,40.29213908,25.11938315,22.19477305,22.06101671,16.18871256,23.62487964,36.10332572,35.43428602,38.3639054,31.38290612,22.53209054,37.44592793,39.94492129,36.68411826,7.28984127
1988-12-01T00:00:00Z,129.2682049,152.9279999,199.1534497,178.3043624,265.2607916,229.7200003,147.6449817,181.5847236,181.5900113,150.5119188,228.8669893,184.9282493,160.9844318,178.2628693,133.3364826,189.540756,97.83792445,2285.612564,3654.279608,3871.964344,1985.660269,2487.473874,2518.80287,3883.446416,603.8360613,3662.189509,1758.066531,5499.303697,1971.279185,2645.998644,2699.277098,2368.621099,4641.630906,129.0635183,47.80808053,60.45063778,62.22511024,44.56074807,49.87458145,50.18767648,62.31730431,24.57307594,60.51602688,41.92930396,74.15729025,44.39908991,51.43927142,51.95456763,48.66848158,68.12951567,11.36061258
1989-1-01T00:00:00Z,45.19948671,60.97475836,74.73188784,62.1692417,81.63126078,80.39847377,45.13943222,74.74398512,63.66562799,55.66556686,79.59290103,70.40946429,50.64680746,66.62182418,52.53804589,64.93075887,42.47679235,320.1637343,849.303891,344.071918,142.3319644,80.80679928,56.61242765,74.14067883,180.6851534,312.4504432,211.1997291,339.5360223,204.180908,116.7475449,274.0149668,339.1032566,301.7066259,15.46127637,17.89311975,29.14281886,18.54917567,11.93029607,8.989260219,7.524123048,8.610498175,13.44191777,17.6762678,14.53271238,18.42650326,14.2891885,10.80497778,16.55339744,18.41475649,17.36970426,3.932082956
1989-2-01T00:00:00Z,57.7948715,76.236414,90.59715204,77.81436325,101.6171614,96.374237,55.75910257,92.06223223,76.4883404,64.71039245,97.415111,85.46441338,62.71554759,81.80563839,63.21268973,80.11803702,49.31169805,471.1213689,1385.058263,633.3075217,244.9564143,113.245103,109.180075,127.8289891,595.4199403,556.0747163,377.5216024,601.2057739,394.3938446,196.3674809,459.2355704,534.5175657,518.9502186,6.636420303,21.70533043,37.21637089,25.16560195,15.65108349,10.64166824,10.44892698,11.30614829,24.40122825,23.58123653,19.42991514,24.51949783,19.85935157,14.01311817,21.42978232,23.11963593,22.78047889,2.576125056
1989-3-01T00:00:00Z,93.70564094,152.7546207,203.9550356,147.8150171,178.6540183,263.6367781,80.45216126,227.1850368,155.1837962,140.985029,188.5982753,191.6647922,103.1222725,171.7064512,123.83623,149.9805319,83.78009429,4738.62115,14791.68833,5878.755909,2356.825998,5325.023173,6910.506928,340.1798499,1735.787887,4017.185771,3472.812827,4868.028843,3119.535048,1310.150526,4776.800602,5094.654975,4220.061707,185.6333252,68.83764341,121.6210851,76.67304552,48.54715232,72.97275638,83.12945884,18.44396513,41.6627878,63.38127303,58.93057633,69.77126087,55.85279803,36.19600152,69.11440228,71.37685182,64.96200202,13.62473211
1989-4-01T00:00:00Z,21.81923089,31.14806899,41.36728144,31.97457958,42.58650431,45.31779661,22.00481684,41.70107011,33.73091448,29.9242151,42.93070739,38.56248128,24.42325437,35.4382256,27.62285059,33.64976694,23.59292448,124.9922945,341.7440274,136.2554766,62.96568694,48.69596439,27.87251268,22.6306269,56.9464099,127.7852318,112.4056048,131.7538343,91.96821265,47.61902772,131.4976656,144.4262823,116.8308346,6.932196376,11.17999528,18.48632001,11.67285212,7.935092119,6.978249378,5.27944246,4.757165848,7.546284509,11.30421301,10.60215095,11.47840731,9.590005873,6.900654152,11.46724315,12.01774864,10.80883132,2.63290645
1989-5-01T00:00:00Z,5.397051258,5.795241364,7.053370599,6.127808109,7.181973617,7.534237296,5.899761908,7.098154985,6.407778721,6.056133719,7.045867832,6.729313476,5.576330249,6.295339965,5.777471257,6.313050489,6.009339607,1.252372039,3.542317336,1.298297292,0.7899811631,0.3111443542,0.2215261276,0.2551730278,0.362668942,1.212308856,1.397010599,1.404208793,1.305926977,0.8085854012,1.847695869,2.007470832,1.396740595,0.07874388918,1.119094294,1.882104497,1.139428494,0.8888088451,0.5578031501,0.4706656218,0.5051465409,0.6022200113,1.10104898,1.181952029,1.184993162,1.142771621,0.8992137684,1.359299771,1.416852438,1.181837804,0.2806134159
1989-6-01T00:00:00Z,0.2988461545,0.3631724148,0.5600837516,0.3200749354,0.4080339935,0.5320339013,0.4615201471,0.5718265676,0.5022974867,0.5868749997,0.5323471334,0.473634913,0.2994164091,0.4200497498,0.5294942527,0.411245891,0.8821698101,0.06135636189,0.06902303958,0.04921970916,0.03011800997,0.02613268997,0.01795179637,0.1721769942,0.05647470989,0.0925412074,0.1328671247,0.03911135405,0.03139400797,0.08480075779,0.02866583494,0.08014595095,0.05988195518,0.03082265006,0.2477021637,0.2627223622,0.2218551536,0.1735454118,0.1616560855,0.1339843139,0.4149421576,0.2376440824,0.3042058635,0.3645094301,0.1977659072,0.1771835432,0.2912056967,0.1693098785,0.2831006022,0.2447078977,0.1755638062
1989-7-01T00:00:00Z,0,0,0.009731488098,0.001480886743,0,0.0003389830433,0.007948717805,0.02815498174,0.01764324016,0.02962209292,0.00625719769,0.009784234425,0.007253690334,0.003781094545,0.01135632183,0.003845234527,0.0152830186,0,0,0.00100940669,0.0001310421759,0,0.000003274920853,0.0001965248377,0.003364492646,0.001642230048,0.002242299037,0.000664329792,0.001176341836,0.0005570303874,0.0004881908945,0.00106321787,0.0003304487112,0.0001909576332,0,0,0.03177116129,0.01144736546,0,0.00180967424,0.01401873167,0.05800424679,0.04052443766,0.04735292005,0.02577459587,0.0342978401,0.02360149121,0.02209504231,0.03260702179,0.0181782483,0.0138187421
1989-8-01T00:00:00Z,0.1899999989,0.2606206885,0.4736369519,0.2010870245,0.1871892437,0.8425423627,0.411813186,0.5496678999,0.4507818238,0.6579796526,0.3067343023,0.4026369998,0.2501235835,0.306517413,0.4581379307,0.2889064838,0.8492452854,0.0216179484,0.02726375244,0.1797298998,0.05165120707,0.1194456756,0.2166325137,0.1814207049,0.2717371642,0.2234279815,0.2551379263,0.128411957,0.1545163889,0.1314459159,0.08618057411,0.1444680273,0.1267595457,0.04306546922,0.1470304336,0.1651173899,0.4239456331,0.2272690192,0.3456091371,0.4654379805,0.4259350946,0.5212841492,0.4726816915,0.5051117959,0.3583461413,0.3930857271,0.3625547074,0.2935652808,0.380089499,0.3560330683,0.2075222138
1989-9-01T00:00:00Z,28.31794885,29.23558628,36.27893997,34.23778938,58.20227804,38.26525407,35.36879124,27.66937264,35.84546151,29.02248545,46.69473265,32.22436681,34.57902163,33.18520731,27.20772419,38.93911861,25.45566041,24.25668015,43.17477551,370.5484512,178.9155682,543.9358624,524.7129136,168.7247212,27.70246458,252.4365499,50.81537252,635.2989189,143.8365784,146.4801264,177.9097339,10.68914702,403.716264,0.1060132838,4.925107121,6.570751518,19.24963509,13.37593242,23.3224326,22.90661288,12.98940804,5.26331308,15.88825195,7.128490199,25.20513676,11.99318883,12.10289744,13.33828077,3.2694261,20.09269181,0.3255968118
1989-10-01T00:00:00Z,44.43051289,57.20682739,73.03548382,62.66827291,93.42233894,83.91932193,47.90027476,68.22411444,62.62588766,51.6646076,81.00523174,67.24600833,52.88454855,64.09300166,48.07059775,66.48547651,38.04905668,247.483559,668.1592238,492.2067081,203.9060927,171.7907531,160.3023522,201.788012,159.0042441,413.112694,229.5609366,573.2214811,265.0503777,246.704199,340.3257097,285.619411,506.09779,5.021349214,15.73161018,25.84877606,22.18573208,14.27956906,13.10689716,12.66105652,14.20521074,12.6096885,20.3251739,15.15126848,23.94204421,16.28036786,15.70682014,18.44791884,16.90027843,22.4966173,2.240836722
1989-11-01T00:00:00Z,40.51820496,54.69765496,71.75600002,59.04994157,81.93284381,70.91406761,38.76963376,65.7599078,61.06926616,51.21947669,81.76185632,67.64392668,46.39556813,63.61580434,48.7722758,62.4556887,36.91358494,307.7166217,597.9578837,500.8989541,179.8610759,164.8996588,142.4691128,90.03515166,195.1195689,502.3542831,305.0511529,559.8093718,328.84877,171.3428866,383.4032128,390.4670206,410.4514714,5.257881068,17.54185343,24.45317737,22.38077197,13.41122947,12.84132621,11.93604259,9.488685455,13.96852064,22.41326132,17.46571364,23.66029103,18.13418788,13.08980086,19.58068469,19.76023837,20.25960196,2.293006993
1989-12-01T00:00:00Z,2.205256404,2.151448264,2.743570457,2.538635533,2.776689495,1.936610173,2.315018316,2.759095933,2.619367774,2.458735473,2.958097067,2.700078465,2.170130449,2.686152579,2.355816106,2.602748733,2.860377354,0.6047480157,0.4753075543,0.4042076837,0.2240853915,0.3263666427,0.4383173254,0.3411770189,0.2409750206,0.3378834306,0.2072328527,0.4149563475,0.262799826,0.2307986123,0.3177958195,0.5186349268,0.3007340646,0.01275646099,0.7776554608,0.6894255248,0.6357732959,0.4733765853,0.5712850801,0.6620553794,0.5841036029,0.4908920661,0.5812774128,0.4552283523,0.6441710546,0.512640055,0.4804150417,0.5637338198,0.7201631251,0.5483922543,0.112944504
1990-1-01T00:00:00Z,105.8451283,143.0997932,180.3009724,149.5554602,195.1563041,198.3025417,105.1199269,180.7291514,151.1330624,131.7893604,188.1826213,170.2637098,120.2371198,159.9670814,122.3992872,154.4537586,93.14839575,1969.354031,5195.927684,2337.008127,925.6016463,479.7856443,476.4610734,536.4930433,1178.056626,2053.546928,1729.102012,2138.212802,1440.625378,778.8581392,1968.814628,2404.607595,1930.70801,90.39490716,44.37740451,72.08278355,48.34261191,30.42370205,21.90400978,21.8279883,23.16231947,34.32282952,45.31607803,41.58247242,46.24081317,37.9555711,27.90803001,44.37132665,49.03679838,43.9398226,9.507623634
1990-2-01T00:00:00Z,83.55076917,106.1681378,135.9039745,114.5082568,159.0604591,149.4398307,88.0895238,129.1611625,117.7799803,101.2492731,147.4729256,126.6857007,96.61900092,120.2770811,94.63016068,121.0684912,77.33943414,781.1710495,2043.792507,1215.122793,473.6779733,300.5001992,288.1816319,388.4165364,390.8330771,1072.768658,680.3800883,1361.265387,670.9775304,496.3655523,923.8538402,966.6879537,1173.42746,31.44091244,27.94943737,45.20832343,34.85861146,21.76414421,17.33494157,16.97591329,19.70828598,19.76949866,32.7531473,26.08409646,36.89533015,25.90323397,22.27926283,30.39496406,31.09160584,34.25532748,5.607219671
1990-3-01T00:00:00Z,43.09448748,59.26372407,67.43553629,55.24933494,61.70394972,76.58745801,37.1408241,74.08608857,55.86147047,51.92888082,64.79299973,64.53750276,43.50035704,60.80275291,49.03595403,55.42613982,40.50000011,333.8756161,1086.653076,350.1623078,171.7635992,341.5916514,305.4306221,30.59479384,210.5481936,253.4607108,183.0509441,313.7257005,184.8790633,90.8361295,315.6400577,268.8267716,261.3112275,7.918813653,18.27226357,32.96442136,18.71262429,13.10586125,18.48219823,17.47657352,5.531256081,14.51027889,15.92044945,13.52963208,17.71230365,13.59702406,9.530798996,17.76626178,16.39593766,16.1651238,2.814038673
1990-4-01T00:00:00Z,17.38410254,23.46841377,27.53613336,23.18921273,27.40951041,28.74779666,16.85750915,29.73241683,22.6172622,20.41279073,27.39607075,26.44721343,18.05408171,25.08794362,19.92542527,23.30134448,16.61858493,53.52911419,159.3344933,63.6553152,34.40830402,22.80618059,11.335248,5.948367784,71.93306662,50.74594484,48.02097054,52.75322287,47.51885172,17.38297192,52.64293787,62.38958436,45.14918034,0.9306856693,7.316359353,12.62277677,7.978428116,5.865859188,4.775581702,3.366786005,2.438927589,8.48133637,7.123618802,6.929716483,7.263141391,6.893391888,4.169289138,7.255545319,7.898707765,6.719313978,0.9647205136
1990-5-01T00:00:00Z,46.62615404,64.51358628,86.40450038,70.61258262,94.64378238,98.86000074,45.84076926,87.94263846,71.31720574,61.52706391,89.42885939,81.6514344,54.94773089,75.69718081,55.57671261,72.89153574,40.94188683,500.6222129,1282.114625,607.4559772,250.0312993,166.2950538,188.5235948,110.0436927,246.0169863,528.3006647,407.4006938,560.7646461,359.9844214,228.5920387,550.2811057,640.3191008,524.8684166,21.49629828,22.37458855,35.80662823,24.64662202,15.81237804,12.89554395,13.73038946,10.49017124,15.68492863,22.98479203,20.18416939,23.68046972,18.97325542,15.11926052,23.45807123,25.30452728,22.91000691,4.636410064
1990-6-01T00:00:00Z,0.2891025644,0.3060689649,0.5002976272,0.2455796425,0.3053551495,0.4527118623,0.5779853493,0.5841881898,0.4942139428,0.6498546496,0.4375459275,0.3898063011,0.2837761754,0.3269651747,0.5223908041,0.3481296682,1.152830189,0.08669278525,0.06447075393,0.1191733476,0.03367354215,0.02243431049,0.03781976425,0.324561511,0.2026261827,0.2327135715,0.3972877687,0.09251108706,0.05921214794,0.1652891381,0.03042976152,0.1739414108,0.09539345458,0.05956746314,0.2944363857,0.2539109173,0.3452149296,0.1835035208,0.1497808749,0.1944730425,0.5697030024,0.4501401811,0.4824039506,0.6303076778,0.304156353,0.2433354638,0.4065576689,0.1744412839,0.4170628379,0.3088583083,0.2440644651
